mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
3,-323.044,217.229,-111.56,2.68682,0.108593,-2.84113,0.00348492,0,1,-88.373,-88.6599,-90.3775,-90.3001,-5.2496,0.31813,26.9466,0.0164057,2.94031,0.0108623,27.4597,19.813,-0.00509477,0.0494492,0.00489289
3,-323.141,217.234,-111.065,2.59169,0.0850097,-2.84041,0.00129023,0,1,-88.5222,-88.7864,-90.5132,-90.3804,-5.29698,0.320523,26.9803,0.0164927,2.9396,0.0107945,27.5066,19.8281,-0.00449241,0.0392133,0.00308037
3,-323.221,217.239,-110.66,2.57703,0.053845,-2.822,-0.00544043,0,1,-88.6123,-89.0034,-90.6377,-90.4933,-5.34854,0.322759,27.0177,0.0165628,2.93904,0.010743,27.5529,19.8462,-0.00350543,0.030016,0.0010268
3,-323.31,217.245,-110.209,2.91017,-0.00411954,-2.76838,-0.0167816,0,1,-88.7212,-89.1851,-90.7682,-90.6036,-5.40054,0.324419,27.0517,0.0166182,2.93856,0.0108259,27.5987,19.8633,-0.0027618,0.0297629,-0.0094134
3,-323.493,217.255,-109.306,3.86131,0.0223129,-2.69759,-0.0437514,0,1,-88.9285,-89.5498,-91.042,-90.9185,-5.54804,0.326862,27.125,0.0166823,2.93714,0.0119812,27.6885,19.896,-0.000674356,0.0604514,-0.0606889
3,-323.587,217.261,-108.854,4.16942,-0.0138836,-2.57739,-0.0545238,0,1,-88.9923,-89.6804,-91.1501,-91.0643,-5.6157,0.328319,27.1508,0.0167023,2.93596,0.0131276,27.7316,19.9131,-1.90E-05,0.0820986,-0.0784415
3,-323.691,217.267,-108.356,4.48763,-0.0428797,-2.5104,-0.0652493,0,1,-89.043,-89.8462,-91.2593,-91.2178,-5.6878,0.329435,27.1745,0.0167201,2.93434,0.0145359,27.7736,19.9312,0.000420861,0.10685,-0.0903583
3,-323.777,217.272,-107.948,4.59768,-0.141402,-2.50753,-0.0818369,0,1,-89.0667,-90.0909,-91.3874,-91.388,-5.77259,0.330368,27.1986,0.0167382,2.93225,0.0161032,27.8143,19.9463,0.001069,0.134332,-0.100411
3,-323.875,217.277,-107.495,5.27525,-0.0683137,-2.42571,-0.0927031,0,1,-89.0985,-90.2041,-91.5041,-91.577,-5.86523,0.331455,27.2202,0.0167569,2.92963,0.01781,27.8549,19.9634,0.00175291,0.168882,-0.106615
3,-323.974,217.283,-107.041,5.74909,0.0948694,-2.351,-0.102124,0,1,-89.1375,-90.3592,-91.6207,-91.7716,-5.96456,0.334114,27.2387,0.0167868,2.92645,0.0196184,27.8938,19.981,0.00135086,0.203294,-0.114173
3,-324.075,217.289,-106.587,5.95972,0.0992743,-2.22338,-0.0925846,0,1,-89.3579,-90.3423,-91.7857,-91.9957,-6.08982,0.339373,27.2577,0.0168506,2.92267,0.0213413,27.9318,19.9961,0.000369842,0.243661,-0.0960715
3,-324.177,217.294,-106.132,5.91601,0.11523,-2.19802,-0.0838003,0,1,-89.4827,-90.5349,-91.8963,-92.1391,-6.16808,0.342827,27.2682,0.0169333,2.91887,0.0225616,27.9647,20.0132,-0.000346693,0.261968,-0.0758818
3,-324.27,217.299,-105.723,5.75345,0.152467,-2.23935,-0.069009,0,1,-89.6757,-90.6803,-92.0599,-92.3376,-6.27627,0.34828,27.2835,0.0170606,2.9143,0.0233998,28.002,20.0283,-0.00227648,0.281076,-0.0386288
3,-324.385,217.306,-105.223,5.56166,0.169567,-2.31554,-0.0575635,0,1,-89.7567,-90.8995,-92.2118,-92.5262,-6.37628,0.353918,27.2992,0.0172561,2.90904,0.0236497,28.0439,20.0464,-0.00499486,0.290461,-0.00557999
3,-324.492,217.312,-104.767,5.36344,0.151011,-2.37152,-0.0466113,0,1,-89.8796,-91.0429,-92.361,-92.6906,-6.46849,0.359164,27.3152,0.0174611,2.90465,0.02339,28.079,20.063,-0.00779499,0.292653,0.0221822
3,-324.708,217.324,-103.855,4.82284,0.29029,-2.4275,-0.0230128,0,1,-90.2114,-91.2956,-92.6511,-93.0002,-6.65383,0.373411,27.3532,0.0180468,2.89468,0.0214211,28.1626,20.0962,-0.0121952,0.275998,0.0703253
3,-324.819,217.33,-103.398,4.37266,0.219176,-2.49293,-0.00951315,0,1,-90.4428,-91.4162,-92.8274,-93.1522,-6.74838,0.380625,27.3768,0.0183265,2.89071,0.0201337,28.1988,20.1133,-0.0136665,0.254675,0.0884909
3,-324.931,217.336,-102.941,3.93913,0.16042,-2.52051,0.00133507,0,1,-90.5969,-91.5328,-92.9628,-93.2627,-6.81706,0.385204,27.3976,0.0186394,2.88665,0.0184983,28.2398,20.1284,-0.0143246,0.231292,0.0982687
3,-325.043,217.343,-102.484,3.56826,0.153,-2.57318,0.00398736,0,1,-90.6753,-91.7021,-93.1128,-93.365,-6.88667,0.389668,27.4234,0.018978,2.88279,0.0165859,28.286,20.146,-0.0149463,0.197901,0.0996509
3,-325.158,217.349,-102.026,3.61354,0.143245,-2.63714,0.0046138,0,1,-90.8649,-91.7328,-93.2473,-93.4307,-6.94891,0.393418,27.4473,0.0192749,2.87982,0.0149896,28.3293,20.1631,-0.0149542,0.170587,0.0887503
3,-325.273,217.356,-101.568,3.7459,0.319113,-2.67185,0.00527626,0,1,-91.0832,-91.7993,-93.35,-93.5073,-7.0203,0.399636,27.4742,0.0195207,2.87757,0.0138232,28.3684,20.1782,-0.0138493,0.142273,0.0683258
3,-325.391,217.363,-101.109,3.7583,0.42035,-2.65962,0.00592285,0,1,-91.3066,-91.8861,-93.4969,-93.5652,-7.10187,0.409228,27.5037,0.019796,2.87529,0.012826,28.416,20.1963,-0.0131257,0.114477,0.0416505
3,-325.509,217.369,-100.65,3.66509,0.415318,-2.61125,0.00640328,0,1,-91.4997,-91.978,-93.633,-93.6252,-7.17771,0.418486,27.5312,0.020031,2.87361,0.0123235,28.4588,20.2134,-0.012614,0.0916111,0.0195506
3,-325.629,217.376,-100.191,3.53037,0.367525,-2.60691,0.00669062,0,1,-91.6701,-92.0633,-93.7427,-93.6833,-7.23976,0.425639,27.5546,0.0202314,2.87238,0.0121095,28.4973,20.228,-0.0121425,0.0746278,0.00839721
3,-325.75,217.384,-99.7315,3.32305,0.279542,-2.5726,0.00688728,0,1,-91.8521,-92.1923,-93.8641,-93.752,-7.3058,0.432517,27.581,0.0204617,2.8712,0.0119836,28.5439,20.2461,-0.0114801,0.0577844,0.00478078
3,-325.873,217.391,-99.2714,3.11352,0.226576,-2.60133,0.00695367,0,1,-92.0526,-92.2988,-93.9715,-93.81,-7.36216,0.437465,27.6055,0.0206508,2.8704,0.0118392,28.5869,20.2632,-0.0104727,0.0445933,0.00935366
3,-326.12,217.406,-98.3507,2.67088,0.0313175,0.605965,0.0067083,0,0,-92.1975,-92.2839,-92.0347,-92.0169,-7.47128,0.444555,27.6005,0.0205873,2.86952,0.0110699,28.596,20.2964,0.0144973,0.0128296,0.0330377
3,-326.244,217.413,-97.891,2.32862,-0.00637421,0.781404,0.00645288,0,0,-92.1881,-92.2209,-92.0921,-92.1077,-7.50358,0.444803,27.5799,0.0202577,2.86941,0.0103892,28.5832,20.313,0.0229203,0.00282357,0.0458053
3,-326.382,217.421,-97.3857,1.94853,0.0113828,0.627629,0.00608849,0,0,-92.185,-92.1593,-92.1565,-92.1557,-7.53389,0.444959,27.5595,0.019803,2.86945,0.00946095,28.572,20.3311,0.0292121,-0.00527445,0.0611128
3,-326.494,217.428,-96.9726,1.57964,0.0207538,0.563496,0.00566875,0,0,-92.1529,-92.113,-92.1377,-92.1064,-7.55873,0.445182,27.5424,0.0192741,2.86959,0.00828715,28.5623,20.3462,0.0326492,-0.0109602,0.0752999
3,-326.62,217.436,-96.5138,1.26518,0.0601472,0.57844,0.00529257,0,0,-92.1227,-92.0798,-92.1194,-92.0721,-7.57616,0.445867,27.5285,0.0187124,2.86981,0.00692265,28.5525,20.3633,0.0339101,-0.014383,0.0845523
3,-326.745,217.443,-96.0553,0.916014,0.192106,0.629859,0.00731579,0,0,-92.1274,-92.0645,-92.0836,-92.0328,-7.59146,0.448607,27.5127,0.0181459,2.87007,0.00541268,28.5422,20.3813,0.033592,-0.0155351,0.0935591
3,-326.871,217.451,-95.5969,0.257723,0.213455,0.571364,0.0126721,0,0,-92.1402,-91.968,-92.056,-92.0019,-7.59661,0.451848,27.5014,0.0176095,2.87037,0.00373958,28.5325,20.396,0.0312308,-0.0194355,0.10401
3,-326.997,217.458,-95.1387,-0.293568,0.18342,0.617019,0.0187952,0,0,-92.1689,-91.8866,-92.0376,-91.9647,-7.5925,0.454705,27.4927,0.0171708,2.87072,0.00205207,28.5236,20.4131,0.028171,-0.0250808,0.11756
3,-327.122,217.466,-94.6805,-1.0028,0.133703,0.611986,0.0277955,0,0,-92.1695,-91.7678,-92.0251,-91.9101,-7.57647,0.457288,27.4858,0.0167391,2.87126,-2.95E-05,28.5135,20.4282,0.024295,-0.037174,0.131414
3,-327.247,217.474,-94.2224,-1.82877,0.0834876,0.630002,0.0385646,0,0,-92.1839,-91.6828,-92.0257,-91.8451,-7.54918,0.458812,27.4824,0.0163314,2.87212,-0.00258486,28.502,20.4463,0.0210054,-0.0543053,0.146287
3,-327.372,217.482,-93.7642,-2.60501,0.0518475,0.646515,0.0483295,0,0,-92.1868,-91.5965,-92.0394,-91.7694,-7.51275,0.459738,27.4824,0.0160468,2.87314,-0.00491942,28.4923,20.4634,0.0184043,-0.075288,0.162108
3,-327.617,217.497,-92.8476,-4.19896,0.0464297,0.757349,0.0710038,0,0,-92.2287,-91.3817,-92.0988,-91.5555,-7.38793,0.463127,27.4911,0.0155243,2.87701,-0.011214,28.4674,20.4961,0.0143881,-0.138298,0.190881
3,-327.738,217.505,-92.3892,-4.93212,0.0556609,0.779387,0.0835456,0,0,-92.263,-91.2068,-92.1462,-91.4191,-7.29917,0.465002,27.5002,0.0153529,2.87941,-0.0140564,28.4562,20.5132,0.0126275,-0.176843,0.191
3,-327.858,217.513,-91.9306,-5.4642,0.0847331,0.551264,0.0935282,0,0,-92.332,-91.0844,-92.28,-91.4284,-7.22065,0.467567,27.5134,0.0152017,2.88262,-0.0171408,28.448,20.5283,0.0111589,-0.207366,0.184136
3,-327.977,217.521,-91.4717,-6.07386,0.147998,0.248514,0.102391,0,0,-92.3184,-90.9621,-92.6064,-91.6236,-7.12437,0.471213,27.5308,0.0151188,2.8868,-0.02032,28.4415,20.5464,0.00669298,-0.243229,0.171541
3,-328.094,217.528,-91.0125,-6.34479,0.238834,-0.430794,0.0923003,0,0,-92.0757,-91.0832,-93.0244,-92.0061,-7.03415,0.476364,27.5578,0.0151684,2.89076,-0.0225338,28.4473,20.563,-3.33E-05,-0.272991,0.140966
3,-328.199,217.536,-90.5987,-6.20686,0.382328,-1.17528,0.0810064,0,0,-92.2334,-91.1525,-93.5163,-92.6339,-6.93686,0.484654,27.5975,0.0153785,2.89557,-0.0243433,28.4647,20.5781,-0.00924552,-0.296616,0.0964459
3,-328.325,217.545,-90.092,-5.99022,0.497632,-1.98877,0.0655283,0,0,-92.3842,-91.2214,-94.1882,-93.6655,-6.83371,0.496627,27.6567,0.0158324,2.90123,-0.0253481,28.4985,20.5962,-0.0221628,-0.315632,0.0359542
3,-328.553,217.561,-89.1678,-5.21828,0.34607,-3.34152,0.0432931,0,1,-92.7985,-91.4524,-95.8032,-96.4045,-6.67876,0.516694,27.7874,0.01728,2.91206,-0.0245926,28.5949,20.6284,-0.0446565,-0.331549,-0.0525917
3,-328.665,217.57,-88.7038,-4.84898,0.293446,-3.82157,0.0317068,0,1,-93.0632,-91.6809,-96.2013,-97.4313,-6.61201,0.524981,27.8657,0.01825,2.9176,-0.0232674,28.6565,20.646,-0.0515674,-0.334096,-0.0836122
3,-328.776,217.578,-88.2385,-4.80545,0.170772,-3.40617,0.0210844,0,1,-93.1844,-91.8618,-95.5992,-96.6558,-6.5533,0.530766,27.9335,0.0192187,2.92307,-0.0216222,28.7127,20.6631,-0.0502156,-0.326898,-0.0947656
3,-328.887,217.587,-87.7721,-4.69567,0.0145514,-2.84799,0.00785632,0,1,-93.3192,-92.083,-95.3545,-95.764,-6.48024,0.534887,28.0062,0.020029,2.92776,-0.020119,28.7557,20.6782,-0.0455335,-0.304925,-0.0922763
3,-329.006,217.597,-87.2579,-4.47269,-0.121145,-2.50977,-0.00437835,0,1,-93.3943,-92.3023,-95.2505,-95.2173,-6.41505,0.535962,28.0649,0.0209755,2.93347,-0.0182389,28.8055,20.6963,-0.0397114,-0.275383,-0.0859678
3,-329.103,217.605,-86.8364,-4.3904,-0.234961,-2.23607,-0.00552163,0,1,-93.5966,-92.3945,-95.15,-94.9308,-6.34544,0.534731,28.1229,0.0215681,2.93718,-0.0170337,28.8384,20.7153,-0.0323079,-0.23407,-0.0672863
3,-329.21,217.613,-86.3672,-4.56576,-0.324414,-2.07724,-0.00640359,0,1,-93.5975,-92.6101,-95.0934,-94.8483,-6.28558,0.53213,28.1677,0.0220499,2.94043,-0.0161318,28.8687,20.728,-0.0253377,-0.203376,-0.045349
3,-329.314,217.622,-85.8972,-4.70773,-0.293196,-1.9967,-0.00731514,0,1,-93.6164,-92.7402,-95.0535,-94.8439,-6.21617,0.528925,28.2165,0.0224842,2.9438,-0.0155383,28.9042,20.7461,-0.017864,-0.171407,-0.0168332
3,-329.418,217.631,-85.4264,-4.72348,-0.286029,-1.91981,-0.00806044,0,1,-93.6672,-92.8941,-95.0298,-94.9009,-6.14878,0.526333,28.2613,0.0227282,2.9461,-0.0154541,28.9318,20.7632,-0.0115943,-0.143908,0.00546203
3,-329.51,217.639,-85.002,-4.66883,-0.269887,-1.9388,-0.00864691,0,1,-93.7035,-93.0458,-95.0153,-94.9791,-6.08168,0.523718,28.3056,0.0228895,2.94823,-0.0156456,28.9625,20.7783,-0.00555185,-0.118769,0.0179148
3,-329.62,217.648,-84.4825,-4.52724,-0.222142,-1.90387,-0.00909382,0,1,-93.7043,-93.2168,-95.0212,-95.0682,-6.00818,0.521511,28.3548,0.0229514,2.9501,-0.0159363,28.9961,20.7964,3.70E-05,-0.093318,0.0166261
3,-329.72,217.657,-84.0095,-4.34138,-0.172853,-1.89464,-0.00928897,0,1,-93.7481,-93.3974,-95.0426,-95.1386,-5.94637,0.520423,28.3966,0.0229297,2.95129,-0.0160578,29.0234,20.813,0.00389292,-0.0731189,0.00595261
3,-329.809,217.665,-83.5831,-4.05844,-0.101211,-1.90434,-0.00938542,0,1,-93.8083,-93.5117,-95.0832,-95.2066,-5.87794,0.520235,28.4457,0.0228499,2.9523,-0.0159737,29.0543,20.8281,0.00691091,-0.0520763,-0.0105013
3,-329.916,217.674,-83.0613,-3.75121,-0.0974068,-1.9057,-0.00933918,0,1,-93.8705,-93.6548,-95.1253,-95.2655,-5.82057,0.520456,28.489,0.0227115,2.95307,-0.0155842,29.0884,20.8462,0.00906713,-0.03563,-0.0270479
3,-330.013,217.683,-82.5862,-3.41259,-0.112652,-1.89544,-0.0091968,0,1,-93.9372,-93.7847,-95.1675,-95.3281,-5.77131,0.520255,28.529,0.022547,2.95351,-0.0149378,29.1193,20.8633,0.0108026,-0.0223483,-0.0433887
3,-330.109,217.692,-82.1104,-3.04493,-0.140377,-1.87102,-0.00895322,0,1,-94.0072,-93.9251,-95.2238,-95.3912,-5.72743,0.519602,28.5677,0.0223755,2.95373,-0.0141103,29.1469,20.8784,0.0120018,-0.0110916,-0.0600252
3,-330.3,217.709,-81.157,-2.1662,-0.134318,-1.88789,-0.00801764,0,1,-94.1903,-94.1789,-95.3773,-95.5376,-5.64855,0.516648,28.6534,0.0219197,2.95374,-0.0114017,29.2125,20.9131,0.0133112,0.00785504,-0.0888927
3,-330.394,217.718,-80.6793,-1.79547,-0.13626,-1.87405,-0.00749324,0,1,-94.2612,-94.2856,-95.45,-95.6035,-5.62552,0.515569,28.6865,0.0217226,2.95358,-0.0100139,29.2405,20.9282,0.0128113,0.0128039,-0.0953792
3,-330.488,217.726,-80.2011,-1.39667,-0.170565,-1.86423,-0.00687891,0,1,-94.3553,-94.4008,-95.5382,-95.6796,-5.60632,0.513917,28.7219,0.0214926,2.9533,-0.00823582,29.2746,20.9463,0.0122023,0.0164163,-0.0978807
3,-330.582,217.735,-79.7223,-1.06677,-0.171845,-1.85362,-0.00631328,0,1,-94.4416,-94.5482,-95.6245,-95.7521,-5.59428,0.512096,28.7524,0.0212922,2.953,-0.00661857,29.3054,20.9634,0.0118064,0.0187221,-0.0971653
3,-330.676,217.744,-79.2429,-0.748007,-0.121884,-1.85288,-0.0056194,0,1,-94.5518,-94.6104,-95.7351,-95.8464,-5.58527,0.510323,28.7891,0.0211245,2.9527,-0.00521764,29.3334,20.978,0.0105485,0.0209087,-0.0909374
3,-330.77,217.752,-78.7629,-0.54765,-0.111866,-1.85004,-0.00503249,0,1,-94.665,-94.6946,-95.8173,-95.9184,-5.58193,0.509311,28.8147,0.0209458,2.9523,-0.00367047,29.3674,20.9961,0.0093594,0.0218424,-0.0826787
3,-330.854,217.76,-78.3304,-0.341349,-0.0424672,-1.84548,-0.00391682,0,1,-94.7381,-94.8031,-95.931,-96.0188,-5.58101,0.508892,28.8497,0.0208306,2.95197,-0.00256968,29.3951,21.0132,0.00689976,0.0220616,-0.0704272
3,-330.948,217.768,-77.8494,-0.263337,-0.0385929,-1.79404,0.00284803,0,1,-94.9596,-94.865,-96.0459,-96.1229,-5.58271,0.509004,28.8834,0.0207409,2.9516,-0.00156701,29.4255,21.0283,0.00429089,0.022977,-0.0508295
3,-331.05,217.778,-77.3196,-0.721201,-0.00108254,-1.86874,0.0108344,0,1,-95.0461,-94.9008,-96.1428,-96.2084,-5.57943,0.509329,28.9125,0.0206933,2.95126,-0.00100898,29.4595,21.0464,0.00165623,0.015134,-0.0200837
3,-331.143,217.786,-76.8373,-1.36119,-0.0174975,-1.85139,0.0253842,0,1,-95.3401,-94.859,-96.2604,-96.2999,-5.56661,0.510005,28.9473,0.0206978,2.95115,-0.00118653,29.4867,21.063,-0.00118799,0.000756648,0.0308321
3,-331.226,217.794,-76.4026,-2.14399,-0.113672,-1.80487,0.0363658,0,1,-95.3348,-94.9751,-96.3974,-96.3731,-5.5402,0.509436,28.9853,0.0207401,2.95139,-0.00220053,29.5174,21.0781,-0.0032069,-0.0262982,0.0831797
3,-331.326,217.803,-75.8706,-2.71829,-0.182178,-1.77792,0.0473059,0,1,-95.5023,-95.0245,-96.5363,-96.4375,-5.50321,0.507459,29.0237,0.020808,2.9522,-0.00416594,29.5502,21.0962,-0.00354506,-0.0576296,0.123747
3,-331.425,217.812,-75.3378,-3.32548,-0.182004,-1.78516,0.0586824,0,1,-95.6747,-95.001,-96.686,-96.4963,-5.45518,0.505134,29.0653,0.0208724,2.95366,-0.0067489,29.5831,21.1133,-0.00270411,-0.0928583,0.152251
3,-331.594,217.828,-74.4157,-4.28231,-0.196589,-1.72427,0.0779561,0,1,-95.9977,-94.9811,-96.9548,-96.5944,-5.35123,0.501034,29.1377,0.0209161,2.95777,-0.0119093,29.6379,21.146,0.00178699,-0.153606,0.171409
3,-331.594,217.828,-74.4157,-4.28231,-0.196589,-1.72427,0.0779561,0,1,-95.9977,-94.9811,-96.9548,-96.5944,-5.35123,0.501034,29.1377,0.0209161,2.95777,-0.0119093,29.6379,21.146,0.00178699,-0.153606,0.171409
3,-331.682,217.837,-73.9294,-4.83832,-0.13155,-1.64999,0.0891769,0,1,-96.1083,-94.9704,-97.1205,-96.661,-5.2766,0.5001,29.1815,0.0208933,2.96043,-0.0144252,29.663,21.1631,0.00486236,-0.188324,0.170268
3,-331.76,217.844,-73.4912,-5.39734,-0.103502,-1.67405,0.087416,0,1,-96.0632,-95.0972,-97.2977,-96.7309,-5.19195,0.500206,29.2259,0.0208344,2.96392,-0.0170707,29.6904,21.1782,0.0082776,-0.225146,0.152378
3,-331.854,217.853,-72.955,-5.43888,-0.0321484,-1.56084,0.0760832,0,1,-96.1484,-95.2191,-97.4633,-96.8234,-5.1045,0.501427,29.269,0.0207267,2.96834,-0.0193935,29.7194,21.1963,0.0115491,-0.251365,0.115419
3,-331.938,217.862,-72.4669,-5.39775,0.0270592,-1.58333,0.0616223,0,1,-96.3383,-95.3026,-97.6287,-96.9429,-5.01418,0.504097,29.3127,0.0206014,2.97274,-0.0207994,29.7455,21.2134,0.0132742,-0.27303,0.0702199
3,-332.013,217.869,-72.0271,-5.23017,0.0768917,-1.60093,0.0519051,0,1,-96.4576,-95.3943,-97.7636,-97.0503,-4.94012,0.507146,29.3496,0.020489,2.97687,-0.0214285,29.7694,21.228,0.0131402,-0.278062,0.0309904
3,-332.103,217.879,-71.4888,-5.03993,0.101606,-1.62302,0.0410058,0,1,-96.5933,-95.4941,-97.899,-97.1834,-4.86047,0.51119,29.3899,0.0203695,2.982,-0.0214641,29.7988,21.2461,0.0120472,-0.279376,-0.00727404
3,-332.185,217.887,-70.9988,-4.85661,0.0509484,-1.68528,0.0310798,0,1,-96.7151,-95.6049,-98.0088,-97.309,-4.79155,0.514242,29.4258,0.0202894,2.98615,-0.0209699,29.8234,21.2632,0.0107742,-0.274195,-0.0364505
3,-332.257,217.895,-70.5573,-4.58256,0.00973063,-1.70676,0.0199075,0,1,-96.7325,-95.6988,-98.1234,-97.4499,-4.71873,0.51685,29.4659,0.0202228,2.9906,-0.0200012,29.8514,21.2783,0.00874482,-0.262329,-0.0608639
3,-332.344,217.904,-70.0168,-4.1714,-0.0752539,-1.72847,0.00705211,0,1,-96.7935,-95.8634,-98.2331,-97.6107,-4.64286,0.518325,29.51,0.0201788,2.99518,-0.0185485,29.8822,21.2964,0.00639816,-0.240559,-0.081516
3,-332.438,217.915,-69.4264,-3.64692,-0.186419,-1.77387,-0.00319759,0,1,-96.8802,-96.0044,-98.3159,-97.772,-4.57573,0.517484,29.5533,0.0201482,2.99962,-0.0166352,29.9166,21.313,0.00507519,-0.20924,-0.0953065
3,-332.5,217.922,-69.0323,-3.53816,-0.227415,-1.7824,-0.00362198,0,1,-97.009,-96.0977,-98.3568,-97.8869,-4.53043,0.515792,29.5845,0.0201264,3.00216,-0.0153131,29.9397,21.333,0.00458392,-0.183123,-0.0941868
3,-332.576,217.93,-68.539,-3.65919,-0.229254,-1.85038,-0.00265998,0,1,-97.0244,-96.2162,-98.3909,-98.0171,-4.47518,0.513435,29.6232,0.0200972,3.0049,-0.0138337,29.9698,21.3462,0.00389852,-0.153778,-0.0789691
3,-332.643,217.938,-68.0944,-4.12394,-0.220481,-1.82987,0.00669524,0,1,-97.1973,-96.2191,-98.4095,-98.1297,-4.42084,0.511359,29.6584,0.0200726,3.00698,-0.0129555,29.9963,21.3633,0.00332953,-0.132351,-0.0422735
3,-332.716,217.946,-67.5998,-4.75758,-0.203804,-1.86459,0.0172432,0,1,-97.2442,-96.3312,-98.435,-98.2431,-4.34988,0.509416,29.6989,0.0200495,3.00904,-0.0127929,30.026,21.3784,0.00278395,-0.120322,0.0122124
3,-332.795,217.956,-67.0548,-5.0994,-0.344965,-1.79437,0.0268843,0,1,-97.2768,-96.4094,-98.4703,-98.3543,-4.27888,0.506549,29.7357,0.020026,3.0112,-0.0135688,30.0577,21.396,0.00285108,-0.117137,0.0533218
3,-332.858,217.963,-66.6083,-5.43292,-0.401969,-1.78501,0.0388259,0,1,-97.3642,-96.5208,-98.5305,-98.4734,-4.18649,0.501481,29.7807,0.0200006,3.01298,-0.014716,30.0835,21.4131,0.00359879,-0.119544,0.086612
3,-332.927,217.972,-66.1114,-5.70483,-0.387408,-1.76158,0.0509005,0,1,-97.4592,-96.5386,-98.6112,-98.5797,-4.08847,0.496617,29.8262,0.01996,3.01505,-0.0163119,30.112,21.4282,0.00498027,-0.127979,0.103435
3,-333,217.981,-65.5642,-5.98261,-0.367332,-1.73813,0.0555081,0,1,-97.4862,-96.6133,-98.7074,-98.6665,-3.99513,0.492779,29.8672,0.0198906,3.01754,-0.0181719,30.143,21.4463,0.00689344,-0.143267,0.101324
3,-333.059,217.988,-65.1158,-5.82794,-0.289317,-1.67682,0.0455966,0,1,-97.3632,-96.8372,-98.8165,-98.7336,-3.91053,0.490162,29.9039,0.0198108,3.01982,-0.019404,30.1678,21.4634,0.00877722,-0.155101,0.0761548
3,-333.123,217.996,-64.6171,-5.44928,-0.206819,-1.66351,0.0346484,0,1,-97.5884,-96.995,-98.934,-98.82,-3.82133,0.48872,29.9424,0.0196986,3.0225,-0.0202084,30.1948,21.478,0.0103642,-0.162995,0.0369416
3,-333.193,218.005,-64.0678,-4.98875,-0.113938,-1.77499,0.0241054,0,1,-97.6617,-97.136,-99.0529,-98.888,-3.74243,0.488633,29.9802,0.0195708,3.02553,-0.0202268,30.2265,21.4961,0.0101875,-0.165506,-0.00841215
3,-333.317,218.022,-63.0672,-3.73215,-0.210504,-1.82584,0.000848382,0,1,-97.8685,-97.3777,-99.2848,-99.0465,-3.59744,0.487562,30.0612,0.0193835,3.03057,-0.0180845,30.2826,21.5313,0.00828934,-0.149353,-0.102664
3,-333.377,218.03,-62.5661,-3.01841,-0.252756,-1.86356,-0.00561588,0,1,-98.0091,-97.4557,-99.3736,-99.1157,-3.54649,0.485146,30.0978,0.0192852,3.0331,-0.0157712,30.316,21.5464,0.00737311,-0.128322,-0.13503
3,-333.438,218.038,-62.0643,-2.79128,-0.270488,-1.85162,-0.00564624,0,1,-98.1273,-97.558,-99.433,-99.1863,-3.507,0.482346,30.1301,0.0192083,3.03482,-0.0135933,30.3434,21.563,0.00661089,-0.108432,-0.145215
3,-333.491,218.045,-61.6121,-2.71521,-0.342854,-1.89975,-0.00569995,0,1,-98.1764,-97.7003,-99.4894,-99.2667,-3.46493,0.478158,30.1662,0.0191204,3.03641,-0.0112106,30.3744,21.5781,0.00654149,-0.0878561,-0.136424
3,-333.555,218.054,-61.0588,-2.63014,-0.299958,-1.89467,-0.00574699,0,1,-98.2302,-97.8481,-99.5474,-99.3652,-3.41852,0.473212,30.207,0.0190149,3.03779,-0.0090009,30.4087,21.5962,0.00631228,-0.0678195,-0.107041
3,-333.613,218.062,-60.5551,-2.52673,-0.23512,-1.88378,-0.0057544,0,1,-98.2764,-97.9709,-99.5871,-99.4479,-3.38444,0.470287,30.2379,0.0189367,3.03867,-0.00762158,30.4365,21.6133,0.00533527,-0.054532,-0.0823879
3,-333.669,218.069,-60.0508,-2.33716,-0.180686,-1.87004,-0.00570928,0,1,-98.3529,-98.1271,-99.6401,-99.5547,-3.34406,0.467591,30.2766,0.0188665,3.03943,-0.00650611,30.4673,21.6284,0.00402523,-0.0399621,-0.0563996
3,-333.725,218.077,-59.5459,-2.13973,-0.148687,-1.86408,-0.0056118,0,1,-98.4448,-98.2939,-99.6906,-99.6543,-3.31049,0.465791,30.3111,0.0188054,3.04004,-0.0056339,30.501,21.646,0.00330782,-0.0285884,-0.0416202
3,-333.775,218.084,-59.091,-1.95001,-0.117749,-1.89594,-0.00547627,0,1,-98.4956,-98.3611,-99.7486,-99.7502,-3.2833,0.464504,30.3422,0.018768,3.04038,-0.00508915,30.5291,21.6631,0.00206541,-0.0197973,-0.0335585
3,-333.83,218.092,-58.585,-1.73609,-0.0830411,-1.8594,-0.00516481,0,1,-98.5697,-98.485,-99.8185,-99.8514,-3.25636,0.463656,30.3762,0.0187544,3.04062,-0.00456324,30.56,21.6782,0.000319607,-0.011578,-0.0306193
