mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
2,-349.74,219.69,-193.232,11.2779,0.000729978,1.53329,-0.226737,0,0.0853908,-62.0839,-64.9024,-60.6774,-64.7946,19.7867,-0.795791,1.34723,-0.04701,-1.67807,0.00135128,19.8392,15.4033,0.0217616,0.631253,-0.0280737
2,-349.411,219.677,-193.209,11.3324,0.0410024,1.23522,-0.227177,0,0.115703,-61.9168,-64.8002,-61.1618,-64.9645,19.7393,-0.79374,1.55094,-0.0472369,-1.68762,0.00233753,19.8133,15.4185,0.0134676,0.638312,-0.0392167
2,-348.754,219.65,-193.153,11.4981,-0.0183572,0.880144,-0.227886,0,0.128117,-61.6698,-64.639,-61.7285,-65.1365,19.6558,-0.790702,1.93151,-0.0474049,-1.71018,0.00477018,19.763,15.4536,0.00218062,0.647731,-0.0352277
2,-348.46,219.638,-193.125,11.516,-0.00555362,0.800696,-0.228169,0,0.0985108,-61.5749,-64.5767,-61.9029,-65.135,19.617,-0.788976,2.10902,-0.0473436,-1.71993,0.00565692,19.7437,15.4702,-0.00273554,0.650679,-0.0224997
2,-348.1,219.624,-193.086,11.4331,0.0131497,0.728329,-0.228444,0,0.0285132,-61.482,-64.5077,-61.9197,-64.9901,19.5752,-0.786766,2.29589,-0.0471684,-1.73189,0.00650097,19.7209,15.4863,-0.00695225,0.651401,-0.0110056
2,-347.709,219.608,-193.04,11.2991,-0.148367,0.914729,-0.228726,0,0.00996487,-61.3894,-64.3939,-61.6304,-64.6279,19.5256,-0.786559,2.49875,-0.0469511,-1.74489,0.00713879,19.6932,15.5034,-0.00565814,0.648382,0.00354135
2,-347.448,219.598,-193.007,11.1674,-0.224394,1.09642,-0.228926,0,0,-61.3264,-64.3106,-61.3095,-64.2967,19.4857,-0.78764,2.64422,-0.0468571,-1.75243,0.00738463,19.6744,15.5234,-0.00239799,0.645044,0.0111243
2,-346.833,219.573,-192.92,11.3376,-0.299466,1.4986,-0.229456,0,0,-61.1579,-64.0717,-60.4621,-63.6635,19.3706,-0.792577,3.00084,-0.0468247,-1.7738,0.00779287,19.6108,15.5532,0.00840795,0.637728,0.0202181
2,-346.51,219.559,-192.871,11.2327,-0.179145,1.61882,-0.229778,0,0,-61.0393,-63.9277,-60.0753,-63.3841,19.2995,-0.793086,3.19691,-0.0469115,-1.78443,0.00788526,19.5749,15.5684,0.0112581,0.636422,0.0269522
2,-346.157,219.545,-192.813,11.2022,-0.223113,1.6937,-0.230093,0,0,-60.9206,-63.8104,-59.7545,-63.1694,19.2313,-0.793892,3.37362,-0.0470636,-1.79608,0.00793499,19.5336,15.5864,0.0150839,0.633252,0.0255071
2,-345.837,219.532,-192.757,11.1894,-0.258819,1.72968,-0.230427,0,0,-60.7977,-63.6509,-59.4851,-62.9327,19.161,-0.795044,3.54847,-0.047261,-1.80557,0.00801604,19.4992,15.6035,0.0202219,0.631027,0.023935
2,-345.549,219.52,-192.704,10.9118,-0.294115,1.75774,-0.230776,0,0,-60.6704,-63.5011,-59.2498,-62.6948,19.0886,-0.797013,3.72046,-0.0475557,-1.81609,0.00813311,19.4602,15.6187,0.0247557,0.630503,0.0219334
2,-345.2,219.505,-192.636,10.9987,-0.385156,1.80061,-0.23114,0,0,-60.538,-63.3594,-58.9882,-62.5058,19.0139,-0.800216,3.89071,-0.0479506,-1.82767,0.00832722,19.4164,15.6362,0.0279224,0.630511,0.0178288
2,-344.884,219.492,-192.572,11.1916,-0.286826,1.86472,-0.231536,0,0,-60.3946,-63.2127,-58.7347,-62.3068,18.9321,-0.802903,4.0705,-0.0483453,-1.83821,0.00858509,19.3752,15.6533,0.0291556,0.632832,0.0142606
2,-344.6,219.48,-192.511,11.2158,-0.273869,2.02322,-0.231908,0.0474166,0,-59.9345,-62.8218,-58.4623,-62.1433,18.855,-0.804223,4.23246,-0.0487,-1.84774,0.00880202,19.3365,15.6704,0.0296634,0.635133,0.0183273
2,-344.255,219.465,-192.434,11.0552,-0.177327,2.9196,-0.232321,0.256135,0,-57.6678,-61.3086,-57.919,-62.0101,18.7631,-0.803827,4.4009,-0.0492199,-1.8594,0.00898539,19.2761,15.6865,0.0390472,0.633756,0.026259
2,-343.664,219.44,-192.294,9.40007,-0.535802,5.25553,-0.233376,0.61986,0,-48.6224,-57.3009,-56.2236,-61.3962,18.5263,-0.805981,4.68345,-0.0510159,-1.87917,0.00799081,19.1162,15.7183,0.0855857,0.609647,0.0974067
2,-343.326,219.426,-192.211,8.35723,-0.682193,6.58998,-0.234084,0.834029,0,-40.7677,-53.5148,-55.1509,-60.7639,18.3841,-0.810211,4.79127,-0.0529037,-1.89012,0.00623524,18.991,15.7363,0.122036,0.58558,0.148384
2,-343.021,219.413,-192.134,7.42408,-0.77386,7.33683,-0.234996,0.912202,0,-32.6836,-50.3965,-54.0456,-60.0107,18.2224,-0.815883,4.87959,-0.0552326,-1.89959,0.0036889,18.8623,15.7534,0.154331,0.554409,0.204113
2,-342.749,219.401,-192.063,6.62487,-0.829618,7.9198,-0.235963,1,0,-24.6987,-46.9034,-53.025,-59.2187,18.0698,-0.821529,4.94316,-0.0577611,-1.90768,0.000709778,18.7374,15.7705,0.18023,0.525513,0.243984
2,-342.42,219.387,-191.977,6.22447,-0.531809,8.63926,-0.237129,1,0,-16.6343,-43.835,-51.9338,-58.3944,17.8992,-0.823555,4.9972,-0.0613058,-1.91697,-0.00351465,18.5714,15.7866,0.199238,0.494087,0.273162
2,-342.124,219.374,-191.897,5.5733,-0.432289,8.48521,-0.2383,0.986958,0,-10.264,-41.046,-51.0448,-57.5774,17.7455,-0.822922,5.03449,-0.0647541,-1.92492,-0.00777452,18.4182,15.8032,0.205509,0.471496,0.290526
2,-341.801,219.36,-191.809,5.24347,-0.395304,9.2032,-0.239863,0.90421,0,-3.61537,-37.8555,-50.1205,-56.545,17.5554,-0.821401,5.06934,-0.0679142,-1.93174,-0.0115484,18.275,15.8184,0.205697,0.447422,0.27098
2,-341.54,219.348,-191.736,4.99981,-0.264045,9.43707,-0.241397,0.721334,0,-0.800454,-37.2869,-49.2069,-55.8339,17.3808,-0.816495,5.09227,-0.0716535,-1.93973,-0.0154737,18.0972,15.8364,0.19059,0.431499,0.225141
2,-340.996,219.324,-191.579,5.57529,-0.013479,9.25759,-0.244741,0.349057,0,-4.87901,-43.8007,-48.2739,-54.4512,17.0276,-0.801392,5.13761,-0.0766762,-1.95321,-0.018923,17.7877,15.8716,0.113281,0.426583,0.0546611
2,-340.686,219.31,-191.486,6.89351,0.155464,8.7166,-0.246517,0.278346,0,-10.5931,-49.3863,-48.196,-53.8278,16.8489,-0.790156,5.17973,-0.0783346,-1.96113,-0.0179867,17.615,15.8862,0.0622242,0.438365,-0.066521
2,-340.435,219.298,-191.408,8.14235,0.0692933,6.8821,-0.248131,0.104754,0,-17.5002,-53.4551,-48.3022,-53.3811,16.7003,-0.781539,5.2439,-0.0788836,-1.96798,-0.0154467,17.498,15.9033,0.0126941,0.466118,-0.164617
2,-340.103,219.282,-191.302,9.00237,-0.134808,5.51698,-0.250022,0.0288351,0,-24.8995,-54.8676,-48.1815,-53.1895,16.5392,-0.776148,5.34836,-0.0786181,-1.97703,-0.0107884,17.3793,15.9185,-0.0397439,0.505708,-0.241555
2,-339.856,219.27,-191.22,9.45594,-0.238157,4.53957,-0.251629,0,0,-31.5762,-55.6119,-48.1668,-53.0817,16.4009,-0.774923,5.45927,-0.0775795,-1.98587,-0.00557604,17.2853,15.9365,-0.0800256,0.540848,-0.28334
2,-339.584,219.257,-191.127,9.69914,-0.417859,4.00796,-0.252969,0,0,-36.528,-55.6239,-48.0396,-53.0328,16.2839,-0.7761,5.56611,-0.07593,-1.9953,-0.000140983,17.2024,15.9536,-0.108151,0.572688,-0.281215
2,-339.34,219.245,-191.041,10.2017,-0.529419,3.65005,-0.254473,0,0,-41.168,-55.4685,-47.8782,-53.0048,16.1443,-0.779531,5.70442,-0.0740331,-2.00423,0.00444497,17.1325,15.9702,-0.133175,0.605169,-0.247576
2,-339.044,219.23,-190.935,10.6934,-0.646905,3.34806,-0.255734,0,0,-44.2114,-55.3017,-47.7271,-53.0295,16.0178,-0.784061,5.83764,-0.0713475,-2.01557,0.00931897,17.0523,15.9863,-0.14683,0.625086,-0.203558
2,-338.777,219.216,-190.836,11.0406,-0.451297,3.14808,-0.256793,0,0,-46.1255,-55.1437,-47.6254,-53.0229,15.9031,-0.786766,5.96443,-0.0689622,-2.02508,0.0125482,16.9897,16.0034,-0.154165,0.638918,-0.153432
2,-338.538,219.204,-190.745,11.0945,-0.439809,2.9392,-0.257898,0,0,-47.6356,-54.9551,-47.5758,-52.9595,15.776,-0.78817,6.10799,-0.0661855,-2.03583,0.0150563,16.9225,16.0186,-0.158627,0.648938,-0.0831638
2,-337.987,219.175,-190.528,10.9809,-0.492395,2.64036,-0.260077,0,0,-49.4278,-54.5386,-47.6755,-52.7129,15.5056,-0.79532,6.41446,-0.0605372,-2.05837,0.0170235,16.7897,16.0532,-0.139274,0.640214,0.0316939
2,-337.987,219.175,-190.528,10.9809,-0.492395,2.64036,-0.260077,0,0,-49.4278,-54.5386,-47.6755,-52.7129,15.5056,-0.79532,6.41446,-0.0605372,-2.05837,0.0170235,16.7897,16.0532,-0.139274,0.640214,0.0316939
2,-337.471,219.147,-190.313,11.0659,-0.380812,2.54713,-0.261871,0,0,-50.1796,-54.1319,-47.8787,-52.3351,15.2631,-0.799146,6.68661,-0.0561686,-2.07951,0.0158842,16.6707,16.0864,-0.104564,0.628956,0.0878758
2,-337.216,219.134,-190.202,11.183,-0.308399,2.51168,-0.262661,0,0,-50.3534,-53.9383,-47.9847,-52.1856,15.1481,-0.799367,6.81351,-0.0546459,-2.08884,0.0151087,16.6172,16.1035,-0.0854193,0.619613,0.0840344
2,-336.913,219.117,-190.066,11.5135,0.0546169,2.51587,-0.263695,0,0,-50.4617,-53.6782,-48.1112,-51.9906,14.9898,-0.795259,6.98694,-0.0529683,-2.10212,0.0142946,16.5397,16.1187,-0.0604545,0.610044,0.0648461
2,-336.713,219.107,-189.973,11.6017,0.0638075,2.48495,-0.264459,0,0,-50.4698,-53.4852,-48.1695,-51.8742,14.8702,-0.790204,7.11633,-0.05222,-2.11017,0.0138734,16.4925,16.1396,-0.0426208,0.601543,0.0603497
2,-336.244,219.082,-189.746,11.6044,0.191231,2.30038,-0.266133,0,0.0152069,-50.3706,-53.0809,-48.3494,-51.8495,14.6001,-0.777084,7.40447,-0.0514343,-2.12871,0.0136714,16.3833,16.1704,0.00415576,0.573353,0.018592
2,-335.977,219.068,-189.61,11.4755,0.0844853,1.95375,-0.266946,0,0.109752,-50.2862,-52.8986,-48.6515,-52.1411,14.4697,-0.77044,7.54741,-0.0515709,-2.13916,0.0139757,16.3284,16.1865,0.0218,0.567072,0.00869969
2,-335.737,219.055,-189.485,11.6228,0.047468,1.61901,-0.267646,0,0.112862,-50.2013,-52.7389,-49.0273,-52.5597,14.3538,-0.765813,7.67958,-0.0518838,-2.14763,0.0143899,16.2887,16.2036,0.0320024,0.561729,-0.00181297
2,-335.498,219.042,-189.356,11.6188,0.00282467,1.30866,-0.268379,0,0.11495,-50.0972,-52.5993,-49.4206,-52.8394,14.228,-0.761357,7.82882,-0.0523645,-2.15696,0.014993,16.2502,16.2183,0.0394279,0.557046,-0.00896105
2,-335.262,219.03,-189.226,11.8189,0.0710709,1.0993,-0.269142,0,0.131838,-49.9836,-52.4794,-49.8092,-53.0613,14.0859,-0.756284,8.00126,-0.0529809,-2.16717,0.0157229,16.2118,16.2363,0.0428085,0.555616,-0.00949591
2,-335.028,219.017,-189.093,11.3723,-0.108327,0.865429,-0.269682,0,0.14802,-49.9048,-52.3913,-50.0768,-53.1934,13.9807,-0.75301,8.13094,-0.05354,-2.17643,0.0161485,16.1821,16.2534,0.0422451,0.553085,0.0123931
2,-334.819,219.006,-188.971,11.7358,-0.0500664,0.725885,-0.270304,0,0.161236,-49.815,-52.3153,-50.4432,-53.2676,13.8462,-0.751053,8.29893,-0.0540465,-2.18471,0.0163356,16.1576,16.2695,0.0429885,0.548385,0.018176
2,-334.565,218.993,-188.819,11.4106,-0.147894,0.606629,-0.270817,0,0.17808,-49.7427,-52.2605,-50.7866,-53.2872,13.7259,-0.748813,8.44951,-0.054681,-2.19475,0.0164522,16.1309,16.2866,0.0439357,0.5445,0.0277886
2,-334.359,218.981,-188.692,11.0238,-0.355401,0.498755,-0.271236,0,0.191813,-49.6861,-52.226,-51.0655,-53.3156,13.6207,-0.749513,8.58076,-0.0552035,-2.20292,0.0163917,16.1116,16.3032,0.043282,0.543859,0.0374107
2,-334.133,218.969,-188.55,11.424,-0.218331,0.427687,-0.2717,0,0.212845,-49.6239,-52.1759,-51.3702,-53.3662,13.4907,-0.751749,8.74266,-0.0557289,-2.21202,0.0162714,16.0915,16.3184,0.037336,0.545947,0.0385112
2,-333.863,218.954,-188.375,10.9466,-0.803046,0.20996,-0.272114,0,0.249049,-49.5691,-52.1247,-51.6694,-53.4247,13.3657,-0.756833,8.89961,-0.0561732,-2.22204,0.0159128,16.0738,16.3364,0.0309643,0.543773,0.0605264
2,-333.464,218.931,-188.107,10.7199,-0.663812,-0.0199663,-0.272708,0,0.302163,-49.5089,-52.0944,-52.1614,-53.5318,13.1525,-0.771766,9.16839,-0.0567317,-2.23929,0.0151641,16.0503,16.3706,0.0210374,0.543402,0.0458313
2,-333.222,218.917,-187.939,10.9281,-0.619311,-0.195521,-0.272962,0,0.325769,-49.4932,-52.0874,-52.4325,-53.5596,13.0415,-0.780195,9.30995,-0.0569128,-2.24926,0.0150053,16.0412,16.3862,0.0164274,0.540954,0.034917
2,-333.005,218.904,-187.784,11.0464,-0.316959,-0.136639,-0.273157,0,0.333757,-49.48,-52.0938,-52.6722,-53.5637,12.9388,-0.784444,9.44025,-0.057012,-2.25737,0.0149965,16.0342,16.4033,0.0135867,0.539543,0.031727
2,-332.789,218.891,-187.627,10.3856,-0.857814,-0.438935,-0.27336,0,0.349907,-49.4595,-52.1043,-52.8574,-53.6654,12.8206,-0.793375,9.59064,-0.0570411,-2.26638,0.0147777,16.0303,16.4185,0.00806048,0.53797,0.050495
2,-332.576,218.877,-187.467,10.5932,-0.678051,-0.477427,-0.273503,0,0.35398,-49.4639,-52.0987,-52.9991,-53.715,12.7124,-0.803954,9.72988,-0.057016,-2.27624,0.0144426,16.0287,16.4365,0.00504433,0.536059,0.0449849
2,-332.364,218.864,-187.305,10.5352,-0.616545,-0.543647,-0.273601,0,0.36217,-49.471,-52.1075,-53.118,-53.7449,12.615,-0.811517,9.85487,-0.0569283,-2.28517,0.0143593,16.0287,16.4536,0.00145808,0.534958,0.0319684
2,-332.174,218.852,-187.157,10.7413,-0.540857,-0.669033,-0.273684,0,0.36217,-49.4863,-52.131,-53.2589,-53.7324,12.4953,-0.820067,10.0082,-0.0568032,-2.29318,0.0144742,16.0305,16.4692,-0.00133528,0.531688,0.0175709
2,-331.945,218.837,-186.974,10.5964,-0.313545,-0.571115,-0.27373,0,0.366286,-49.5076,-52.158,-53.338,-53.7356,12.3834,-0.82445,10.1492,-0.0566254,-2.30291,0.0147729,16.0328,16.4863,-0.00269826,0.529271,0.0149035
2,-331.759,218.824,-186.821,9.92898,-0.706772,-0.819604,-0.273753,0,0.366286,-49.5152,-52.1737,-53.4231,-53.7589,12.2878,-0.831399,10.2684,-0.0564529,-2.31084,0.0148166,16.0364,16.5034,-0.00393023,0.526489,0.0338599
2,-331.554,218.81,-186.65,10.4396,-0.689691,-0.817929,-0.27375,0,0.36217,-49.5539,-52.1981,-53.3817,-53.8132,12.181,-0.843242,10.4042,-0.0562786,-2.31956,0.0146033,16.043,16.5186,-0.00250009,0.520806,0.0414347
2,-331.13,218.78,-186.283,10.619,-0.453348,-0.904268,-0.273672,0,0.358068,-49.6474,-52.2833,-53.3757,-53.7871,11.9623,-0.857648,10.6755,-0.0559174,-2.33767,0.0147301,16.0585,16.5566,-0.00261899,0.513822,0.0142617
2,-330.95,218.767,-186.123,10.3931,-0.281905,-0.768275,-0.273596,0,0.35398,-49.7084,-52.3132,-53.3409,-53.7771,11.8376,-0.860896,10.8255,-0.055776,-2.34535,0.0150166,16.065,16.5693,-0.00146841,0.510338,0.0112694
2,-330.733,218.751,-185.924,10.0738,-0.632011,-0.858763,-0.273519,0,0.35398,-49.7465,-52.35,-53.3696,-53.7589,11.7276,-0.866997,10.9547,-0.0556219,-2.35469,0.0151523,16.0736,16.5864,1.37E-07,0.50739,0.0301565
2,-330.557,218.738,-185.76,10.3598,-0.488137,-0.954526,-0.273435,0,0.349907,-49.7979,-52.3819,-53.2235,-53.8229,11.6278,-0.874521,11.0741,-0.055529,-2.36226,0.0150218,16.0833,16.6035,0.00194271,0.502158,0.0368428
2,-330.363,218.724,-185.575,10.3979,-0.322401,-0.887434,-0.273315,0,0.349907,-49.8695,-52.4352,-53.1473,-53.8073,11.5026,-0.879293,11.2196,-0.0554457,-2.37061,0.0149987,16.0933,16.6187,0.0028686,0.499567,0.0235284
2,-330.152,218.707,-185.37,10.7168,-0.187883,-0.90915,-0.273195,0,0.345848,-49.9313,-52.4912,-53.0997,-53.7701,11.387,-0.881879,11.3512,-0.0553713,-2.37976,0.0152144,16.1047,16.6362,0.00392593,0.497115,0.0104507
2,-329.793,218.679,-185.008,9.94548,-0.556114,-0.73176,-0.272953,0,0.34046,-50.0268,-52.6023,-53.0967,-53.7333,11.1677,-0.887092,11.59,-0.0553236,-2.39548,0.0156486,16.1215,16.6685,0.00789916,0.494986,0.0289475
2,-329.588,218.663,-184.795,10.3287,-0.450408,-0.930994,-0.272806,0,0.337773,-50.0984,-52.6343,-52.8723,-53.8416,11.0414,-0.894814,11.7289,-0.0553444,-2.40452,0.0154278,16.1356,16.6865,0.00924193,0.490836,0.0402104
2,-329.423,218.65,-184.62,10.2365,-0.28051,-0.83411,-0.272674,0,0.337773,-50.166,-52.6864,-52.8082,-53.8306,10.9356,-0.897839,11.8415,-0.055376,-2.41189,0.0153167,16.1458,16.7036,0.00986409,0.490507,0.03154
2,-329.24,218.635,-184.422,10.201,-0.166257,-0.84602,-0.272508,0,0.341803,-50.2404,-52.7532,-52.7642,-53.8055,10.8052,-0.899823,11.9776,-0.0554234,-2.42008,0.0153582,16.1574,16.7183,0.0109835,0.490154,0.0206142
2,-329.042,218.618,-184.202,10.1664,-0.169646,-0.781246,-0.272353,0,0.341803,-50.3056,-52.8171,-52.7172,-53.8369,10.6859,-0.900983,12.0982,-0.0555082,-2.42909,0.0155459,16.1687,16.7363,0.0127249,0.491957,0.0153819
2,-328.864,218.603,-184.001,9.82017,-0.473312,-0.71834,-0.272209,0,0.345848,-50.3464,-52.8699,-52.7578,-53.8406,10.5747,-0.904935,12.2074,-0.0556027,-2.43732,0.0155178,16.1791,16.7534,0.0137027,0.493207,0.0366423
2,-328.705,218.59,-183.818,10.0549,-0.471108,-0.884838,-0.272045,0,0.36217,-50.4217,-52.9464,-52.6195,-53.9433,10.4518,-0.911437,12.331,-0.0556985,-2.44472,0.0152323,16.1916,16.7695,0.0143395,0.492396,0.0485052
2,-328.513,218.573,-183.592,10.0035,-0.209466,-0.83939,-0.271878,0,0.374562,-50.4975,-53.0162,-52.5974,-53.9686,10.332,-0.914254,12.4485,-0.0558251,-2.4538,0.0149705,16.2061,16.7866,0.0142516,0.495476,0.0366885
2,-328.341,218.558,-183.384,9.84724,-0.27306,-0.848591,-0.271722,0,0.382896,-50.5489,-53.0573,-52.6075,-53.9881,10.225,-0.915541,12.5522,-0.055929,-2.46127,0.0149472,16.2182,16.8032,0.0148544,0.497939,0.0258876
2,-328.003,218.527,-182.964,9.61325,-0.421583,-0.838729,-0.278572,0,0.408241,-50.6011,-53.1952,-52.7565,-54.0895,9.97478,-0.920111,12.7851,-0.0561905,-2.47894,0.0152264,16.2451,16.8364,0.0146292,0.509879,0.0331976
2,-328.003,218.527,-182.964,9.61325,-0.421583,-0.838729,-0.278572,0,0.408241,-50.6011,-53.1952,-52.7565,-54.0895,9.97478,-0.920111,12.7851,-0.0561905,-2.47894,0.0152264,16.2451,16.8364,0.0146292,0.509879,0.0331976
2,-327.688,218.498,-182.558,9.76116,-0.16437,-0.934361,-0.27684,0,0.435558,-50.7344,-53.3308,-52.7033,-54.261,9.74838,-0.926631,12.9968,-0.0563594,-2.49526,0.0148898,16.2761,16.8696,0.0120954,0.518913,0.0343171
2,-327.509,218.481,-182.319,9.43402,-0.241613,-0.97367,-0.276212,0,0.44723,-50.8014,-53.4406,-52.751,-54.3195,9.61835,-0.92892,13.1157,-0.0564285,-2.50398,0.0149399,16.2926,16.8862,0.0124883,0.524514,0.0195668
2,-327.365,218.467,-182.123,9.51615,-0.101922,-0.96701,-0.275841,0,0.451634,-50.8456,-53.5321,-52.8464,-54.3544,9.51037,-0.929445,13.2118,-0.0565083,-2.5128,0.0152324,16.3079,16.9014,0.0128181,0.531113,0.0121114
2,-327.206,218.451,-181.902,9.40699,-0.32603,-0.924132,-0.275541,0,0.451634,-50.8904,-53.5833,-52.9391,-54.4331,9.39124,-0.932686,13.315,-0.0565792,-2.52175,0.0153381,16.3237,16.9185,0.01203,0.538123,0.0308317
2,-327.033,218.434,-181.658,9.51987,-0.290985,-1.14629,-0.275325,0,0.456052,-50.9398,-53.6581,-52.8972,-54.5598,9.2783,-0.936355,13.4148,-0.0566189,-2.53079,0.015184,16.3428,16.9365,0.0100046,0.542764,0.042198
2,-326.848,218.416,-181.39,9.62196,-0.1199,-1.00892,-0.275132,0,0.464932,-51.0274,-53.7589,-52.8927,-54.6445,9.13879,-0.938134,13.5363,-0.0566343,-2.54176,0.0150829,16.3647,16.9536,0.0086364,0.549989,0.0317167
2,-326.576,218.387,-180.982,9.52503,-0.0066698,-0.735702,-0.274933,0,0.47836,-51.1319,-53.9311,-53.0982,-54.7114,8.89048,-0.935653,13.7414,-0.0565672,-2.5595,0.015611,16.3964,16.9863,0.00550633,0.566234,0.00925125
2,-326.576,218.387,-180.982,9.52503,-0.0066698,-0.735702,-0.274933,0,0.47836,-51.1319,-53.9311,-53.0982,-54.7114,8.89048,-0.935653,13.7414,-0.0565672,-2.5595,0.015611,16.3964,16.9863,0.00550633,0.566234,0.00925125
2,-326.281,218.356,-180.522,9.1761,-0.487641,-1.26325,-0.274768,0,0.496465,-51.1991,-54.1019,-53.1952,-54.9499,8.64513,-0.936741,13.9398,-0.0563357,-2.5777,0.0163255,16.4319,17.0186,0.000790511,0.576347,0.0144398
2,-326.281,218.356,-180.522,9.1761,-0.487641,-1.26325,-0.274768,0,0.496465,-51.1991,-54.1019,-53.1952,-54.9499,8.64513,-0.936741,13.9398,-0.0563357,-2.5777,0.0163255,16.4319,17.0186,0.000790511,0.576347,0.0144398
2,-325.994,218.325,-180.056,9.47865,-0.189946,-1.1547,-0.274429,0,0.538042,-51.2988,-54.2177,-53.3591,-55.0895,8.41195,-0.945692,14.1271,-0.056182,-2.59798,0.0168928,16.4751,17.0532,0.00670693,0.581335,0.0207682
2,-325.868,218.311,-179.844,9.64746,0.0283055,-0.971237,-0.274197,0,0.574404,-51.3791,-54.3031,-53.5741,-55.1681,8.2697,-0.944331,14.2335,-0.0561358,-2.60679,0.0170632,16.4904,17.0703,0.00602238,0.589717,0.0200681
2,-325.715,218.293,-179.583,9.49723,-0.0427902,-1.24406,-0.269024,0,0.59529,-51.4543,-54.2909,-53.7236,-55.3027,8.14212,-0.94219,14.3302,-0.056011,-2.61771,0.017313,16.5131,17.0864,0.00172368,0.596528,0.0230736
2,-325.715,218.293,-179.583,9.49723,-0.0427902,-1.24406,-0.269024,0,0.59529,-51.4543,-54.2909,-53.7236,-55.3027,8.14212,-0.94219,14.3302,-0.056011,-2.61771,0.017313,16.5131,17.0864,0.00172368,0.596528,0.0230736
2,-325.458,218.263,-179.128,9.49146,-0.0492102,-1.48909,-0.234722,0,0.806509,-51.7596,-54.4184,-54.0358,-55.5942,7.90545,-0.948893,14.5151,-0.0558019,-2.63672,0.0173794,16.5608,17.1187,0.00462057,0.60039,0.037746
2,-325.313,218.246,-178.862,9.57003,0.13003,-1.646,-0.214825,0,0.817431,-51.9779,-54.5654,-54.3713,-55.7684,7.76779,-0.946363,14.6238,-0.0556758,-2.64777,0.0170857,16.5917,17.1362,0.00247129,0.602555,0.0538873
2,-325.182,218.23,-178.618,9.17368,0.375837,-1.87194,-0.198532,0,0.850541,-52.1315,-54.6806,-54.5814,-55.9225,7.65676,-0.940881,14.714,-0.055489,-2.65784,0.0167476,16.6237,17.1533,-0.00252325,0.604041,0.053696
2,-325.067,218.216,-178.397,8.54152,-0.160706,-1.88875,-0.178557,0,0.884169,-52.2814,-54.8367,-54.8612,-56.1329,7.53218,-0.939685,14.8197,-0.0552787,-2.66687,0.0163871,16.6537,17.1704,-0.00383132,0.599238,0.0577754
2,-324.928,218.199,-178.126,8.41513,-0.0626072,-2.15959,-0.160312,0,0.918314,-52.4415,-54.963,-55.2822,-56.2402,7.42231,-0.943116,14.9132,-0.0550018,-2.67783,0.0158853,16.6926,17.1865,-0.0078596,0.595335,0.0641144
2,-324.803,218.183,-177.877,8.2389,0.180278,-2.31791,-0.143834,0,0.935581,-52.5997,-55.0669,-55.574,-56.369,7.32559,-0.941013,14.9999,-0.0546776,-2.68668,0.0151259,16.7275,17.2036,-0.0145917,0.58618,0.0940131
2,-324.691,218.169,-177.652,7.96607,0.371906,-2.67679,-0.125477,0,1,-52.8131,-55.1919,-55.761,-56.6521,7.22225,-0.936699,15.0971,-0.0542055,-2.69633,0.0138045,16.7715,17.2183,-0.0234326,0.572766,0.116251
2,-324.557,218.151,-177.375,7.59915,0.107619,-2.77553,-0.10304,0,1,-53.0758,-55.1981,-55.8624,-56.845,7.13765,-0.934799,15.1858,-0.0536366,-2.70568,0.0123332,16.8191,17.2363,-0.0272296,0.556628,0.119503
2,-324.437,218.136,-177.122,6.54688,-0.214656,-2.81801,-0.0853207,0,1,-53.2292,-55.4571,-56.2118,-56.9526,7.05401,-0.938205,15.274,-0.0530762,-2.71466,0.0108027,16.865,17.2515,-0.0278557,0.532538,0.121389
2,-324.33,218.121,-176.893,6.32896,0.365971,-3.13128,-0.065703,0,1,-53.4857,-55.5198,-56.5218,-57.0102,6.96984,-0.937986,15.3741,-0.0524515,-2.72317,0.00903813,16.9165,17.2695,-0.0352207,0.499037,0.144818
2,-324.2,218.104,-176.61,5.73284,0.43854,-3.33166,-0.04595,0,1,-53.7851,-55.6063,-56.6168,-57.2268,6.89412,-0.932782,15.4716,-0.0517372,-2.73109,0.00663877,16.9693,17.2866,-0.0421708,0.456284,0.182009
2,-324.094,218.09,-176.378,5.21008,0.219626,-3.6257,-0.0296869,0,1,-54.0669,-55.6858,-56.5045,-57.4093,6.84123,-0.930621,15.5532,-0.0509522,-2.73827,0.00395839,17.0279,17.3013,-0.0456981,0.414105,0.181344
2,-323.978,218.074,-176.119,4.19477,-0.00629252,-3.38315,-0.00968888,0,1,-54.4041,-55.7486,-56.7816,-57.4308,6.78926,-0.932589,15.6403,-0.0501742,-2.74468,0.00128953,17.0815,17.3184,-0.0460322,0.362607,0.177998
