mCarName,mTrackLocation,mTrackVariation,mCurrentLap,mWorldPosition[0],mWorldPosition[1],mWorldPosition[2],mLocalAcceleration[0],mLocalAcceleration[1],mLocalAcceleration[2],mSteering,mBrake,mThrottle,mTyreRPS[0],mTyreRPS[1],mTyreRPS[2],mTyreRPS[3],mWorldVelocity[0],mWorldVelocity[1],mWorldVelocity[2],mOrientation[0],mOrientation[1],mOrientation[2],mSpeed,mCurrentTime,mAngularVelocity[0],mAngularVelocity[1],mAngularVelocity[2]
Toyota GT-86,Laguna_Seca,,1,-392.356,227.501,1.16282,7.30441,0.0539742,-1.32203,-0.0324101,0,1,-144.081,-144.885,-146.676,-146.355,-6.72849,-1.44771,-44.3459,-0.0303611,0.132228,-0.0357959,44.8802,15.435,-0.000140313,0.114126,-0.0726935
Toyota GT-86,Laguna_Seca,,1,-392.682,227.428,-1.0575,7.83133,0.16827,-1.16908,-0.0577016,0,1,-144.12,-145.015,-146.912,-146.554,-6.35922,-1.45606,-44.4564,-0.0307265,0.125976,-0.031919,44.9356,15.483,0.00214426,0.139528,-0.0709297
Toyota GT-86,Laguna_Seca,,1,-392.99,227.355,-3.28319,8.00425,0.0779926,-1.13953,-0.0598116,0,1,-144.215,-145.029,-147.05,-146.814,-5.97844,-1.46538,-44.5616,-0.0310365,0.118094,-0.0290247,44.9873,15.53,0.00372547,0.183294,-0.0304151
Toyota GT-86,Laguna_Seca,,1,-393.28,227.282,-5.51365,7.33168,-0.273952,-1.21102,-0.034806,0,1,-144.504,-145.367,-147.227,-147.123,-5.60926,-1.48601,-44.6618,-0.0317691,0.108349,-0.0293206,45.04,15.58,0.0123847,0.201528,0.0370112
Toyota GT-86,Laguna_Seca,,1,-393.633,227.184,-8.42064,6.50551,-0.0994804,-1.46039,-0.000878133,0,1,-144.948,-145.697,-147.539,-147.427,-5.15761,-1.51053,-44.793,-0.0325227,0.095151,-0.0322335,45.1175,15.654,0.000623355,0.183173,0.0475931
Toyota GT-86,Laguna_Seca,,1,-393.886,227.109,-10.6625,5.62375,-0.279228,-1.44419,0.0121069,0,1,-145.26,-145.914,-147.719,-147.543,-4.8693,-1.53278,-44.8902,-0.0330039,0.0875443,-0.0345941,45.1822,15.7,0.00745071,0.12152,0.0474216
Toyota GT-86,Laguna_Seca,,1,-394.124,227.031,-12.9092,5.55264,-0.0513381,-1.4535,0.00915278,0,1,-145.57,-146.021,-147.972,-147.61,-4.59834,-1.55079,-44.9845,-0.0334118,0.0829293,-0.0361185,45.2482,15.75,-0.00221476,0.0692995,0.0146045
Toyota GT-86,Laguna_Seca,,1,-394.347,226.953,-15.1611,5.26901,-0.0964617,-1.46729,0.00159918,0,1,-145.883,-146.166,-147.971,-147.657,-4.33526,-1.56516,-45.0811,-0.0331605,0.0804383,-0.0356717,45.3189,15.8,-0.00493684,0.0341477,-0.0136751
Toyota GT-86,Laguna_Seca,,1,-394.571,226.869,-17.5681,4.67923,-0.255767,-1.42099,-0.00286582,0,1,-146.182,-146.316,-148.104,-147.775,-4.08848,-1.58478,-45.1735,-0.0332233,0.0790462,-0.0354606,45.3915,15.854,0.00260819,0.0228989,0.0142099
Toyota GT-86,Laguna_Seca,,1,-394.758,226.795,-19.6784,2.87467,-0.0690135,-1.44808,0.00910425,0,1,-146.481,-146.551,-148.2,-147.958,-3.91505,-1.59561,-45.2551,-0.0330916,0.0781911,-0.0375596,45.4564,15.899,-0.00836659,0.00782213,0.0714811
Toyota GT-86,Laguna_Seca,,1,-394.953,226.715,-21.9434,1.92964,-0.073723,-1.44909,0.00723177,0,1,-146.783,-146.745,-148.243,-148.13,-3.80193,-1.60927,-45.3399,-0.0327986,0.0784847,-0.041972,45.5303,15.949,4.97338e-05,-0.0157211,0.0864045
Toyota GT-86,Laguna_Seca,,1,-395.143,226.634,-24.2121,1.0336,0.212893,-1.4343,0.00536943,0,1,-147.031,-146.947,-148.506,-148.334,-3.73615,-1.6187,-45.4161,-0.0329319,0.0795723,-0.0457195,45.6011,15.999,0.00339886,-0.0258206,0.0533681
Toyota GT-86,Laguna_Seca,,1,-395.335,226.551,-26.5607,1.02205,0.170633,-1.49954,-0.00850474,0,1,-147.188,-147.276,-148.669,-148.59,-3.70008,-1.61508,-45.4917,-0.0327654,0.0809621,-0.0472131,45.6755,16.049,-0.00362428,-0.0231343,-0.00353097
Toyota GT-86,Laguna_Seca,,1,-395.51,226.473,-28.7615,2.73744,-0.146868,-1.31099,-0.0366815,0,1,-147.224,-147.583,-148.855,-148.878,-3.60006,-1.62005,-45.5677,-0.0329685,0.0805239,-0.0437259,45.741,16.1,0.00848622,0.0459752,-0.112111
Toyota GT-86,Laguna_Seca,,1,-395.683,226.391,-31.042,4.36861,-0.192807,-1.26409,-0.0587677,0,1,-147.15,-147.953,-148.997,-149.245,-3.42514,-1.63272,-45.6457,-0.0336388,0.0757983,-0.0352821,45.8056,16.15,0.00934788,0.140355,-0.191836
Toyota GT-86,Laguna_Seca,,1,-395.846,226.309,-33.3262,4.90827,-0.168923,-1.17413,-0.0405286,0,1,-147.337,-148.16,-149.168,-149.609,-3.18906,-1.65143,-45.7238,-0.0344588,0.0665781,-0.0269316,45.867,16.2,0.0124032,0.212592,-0.109263
Toyota GT-86,Laguna_Seca,,1,-396.049,226.199,-36.3776,4.75064,-0.0642507,-1.29515,-0.00831779,0,1,-147.637,-148.494,-149.66,-150.023,-2.86503,-1.67465,-45.8274,-0.0354156,0.0520168,-0.0239194,45.949,16.265,0.00585805,0.209049,-0.013777
Toyota GT-86,Laguna_Seca,,1,-396.188,226.115,-38.6709,4.51262,0.0178202,-1.24775,0.00467738,0,1,-147.906,-148.684,-149.974,-150.242,-2.64765,-1.68407,-45.9031,-0.0355348,0.0431428,-0.0241625,46.0115,16.315,-0.00892656,0.154556,0.0112834
Toyota GT-86,Laguna_Seca,,1,-396.311,226.033,-40.8915,4.84642,-0.470068,-0.305082,0.00682414,0,0.0842508,-148.202,-148.72,-148.936,-149.142,-2.41046,-1.69806,-45.9641,-0.0353448,0.036831,-0.02398,46.0587,16.365,0.00429587,0.0974491,-0.0191331
Toyota GT-86,Laguna_Seca,,1,-396.429,225.945,-43.265,4.41237,-0.382699,1.44128,0.00736956,0,0,-148.204,-148.456,-147.515,-147.816,-2.17624,-1.72194,-45.9253,-0.0366035,0.0332506,-0.0219649,46.0051,16.415,0.0339526,0.0472548,-0.0292569
Toyota GT-86,Laguna_Seca,,1,-396.539,225.853,-45.7114,3.7947,-0.123017,3.40941,0.00578646,0.283854,0,-146.514,-146.828,-147.006,-147.223,-1.95382,-1.73585,-45.8398,-0.0384519,0.0318035,-0.0216922,45.9027,16.47,0.0425363,0.0133827,0.0255464
Toyota GT-86,Laguna_Seca,,1,-396.63,225.77,-47.9187,2.53688,-0.442977,7.15319,0.00576716,0.545491,0,-142.105,-143.471,-145.591,-145.853,-1.79689,-1.74539,-45.5749,-0.0424245,0.0319014,-0.024273,45.619,16.515,0.12038,-0.0106922,0.0696182
Toyota GT-86,Laguna_Seca,,1,-396.719,225.684,-50.182,1.37175,-0.266187,9.22789,0.00612931,0.658085,0,-136.714,-139.638,-143.721,-143.959,-1.69441,-1.74751,-45.1477,-0.0501458,0.0332118,-0.0285405,45.1978,16.565,0.179148,-0.0295756,0.0915723
Toyota GT-86,Laguna_Seca,,1,-396.803,225.599,-52.4226,0.824951,0.182132,8.22678,0.00461067,0.489427,0,-139.872,-140.619,-142.467,-142.558,-1.62586,-1.72478,-44.6955,-0.0586675,0.0349194,-0.0324722,44.7315,16.615,0.13984,-0.0228151,0.056402
Toyota GT-86,Laguna_Seca,,1,-396.91,225.487,-55.3811,0.121336,0.045351,8.02589,0.00276223,0.554584,0,-139.083,-138.773,-140.742,-140.63,-1.58173,-1.68195,-44.1925,-0.064299,0.0364379,-0.0333458,44.2258,16.683,0.0440219,-0.0197144,-0.026826
Toyota GT-86,Laguna_Seca,,1,-396.986,225.404,-57.5776,0.174773,-0.0934829,9.39699,-0.00178028,0.662173,0,-135.721,-135.633,-138.819,-138.758,-1.55686,-1.6574,-43.7361,-0.0651976,0.0373789,-0.0308258,43.7717,16.733,-0.000594218,-0.0143636,-0.0568183
Toyota GT-86,Laguna_Seca,,1,-397.063,225.321,-59.7517,0.0768213,-0.759801,8.49868,-0.00143889,0.519644,0,-134.78,-135.272,-137.426,-137.546,-1.53401,-1.64256,-43.2762,-0.0641508,0.0378901,-0.0289307,43.3004,16.78,-0.0336344,-0.00723102,-0.0158349
Toyota GT-86,Laguna_Seca,,1,-397.139,225.238,-61.9048,-0.113232,-0.459914,7.95695,-0.00134039,0.545491,0,-134.42,-134.176,-136.378,-136.504,-1.52173,-1.64162,-42.8665,-0.0622301,0.037906,-0.0282044,42.8932,16.833,-0.0398569,0.00133396,-0.0200387
Toyota GT-86,Laguna_Seca,,1,-397.214,225.156,-64.0376,-0.066279,-0.113712,8.31407,-0.00123718,0.567191,0,-132.743,-132.854,-135.14,-135.159,-1.51176,-1.63244,-42.4296,-0.060143,0.0376798,-0.0270835,42.4796,16.887,-0.0437214,0.00489893,-0.0167009
Toyota GT-86,Laguna_Seca,,1,-397.289,225.074,-66.1496,0.0368151,-0.0686193,8.37226,-0.00112259,0.593728,0,-130.954,-131.171,-133.917,-133.987,-1.49749,-1.61459,-42.03,-0.0581681,0.0372776,-0.0263723,42.062,16.933,-0.0303299,0.00876359,-0.0105367
Toyota GT-86,Laguna_Seca,,1,-397.363,224.994,-68.2396,0.130853,0.055905,9.40249,-0.00172813,0.725884,0,-127.834,-127.622,-132.289,-132.389,-1.47758,-1.58389,-41.587,-0.0574565,0.0366977,-0.0252378,41.6149,16.983,0.00121712,0.0125577,-0.0336357
Toyota GT-86,Laguna_Seca,,1,-397.435,224.916,-70.3054,0.346389,0.243339,9.96674,-0.00427734,0.705953,0,-124.958,-125.369,-130.645,-130.764,-1.44861,-1.54822,-41.1078,-0.0582576,0.0360647,-0.0231051,41.1375,17.03,0.0251372,0.0144171,-0.0466808
Toyota GT-86,Laguna_Seca,,1,-397.526,224.818,-72.9531,0.705366,0.396485,10.3068,-0.00754702,0.746803,0,-121.984,-123.512,-128.225,-128.541,-1.3868,-1.48747,-40.4293,-0.06015,0.0349004,-0.0205001,40.4599,17.1,0.0272932,0.0227405,-0.0248209
Toyota GT-86,Laguna_Seca,,1,-397.594,224.745,-74.9605,0.844706,0.309873,10.4535,-0.00907223,0.782775,0,-119.138,-121.087,-126.329,-126.765,-1.32917,-1.4387,-39.9125,-0.0613694,0.03354,-0.0193499,39.9395,17.15,0.0212966,0.0316616,-0.0196725
Toyota GT-86,Laguna_Seca,,1,-397.658,224.675,-76.9419,0.962633,0.179286,10.8632,-0.0102061,0.906472,0,-114.51,-117.593,-124.23,-124.803,-1.26519,-1.39302,-39.3822,-0.0623765,0.0318003,-0.0182297,39.4051,17.2,0.0194932,0.0378135,-0.0192201
Toyota GT-86,Laguna_Seca,,1,-397.72,224.606,-78.8961,0.953781,0.0987216,11.2394,-0.010169,0.892792,0,-107.191,-112.271,-121.672,-122.698,-1.20012,-1.35081,-38.8289,-0.0633869,0.0299234,-0.0174494,38.8485,17.25,0.0175167,0.0369747,-0.00472992
Toyota GT-86,Laguna_Seca,,1,-397.799,224.516,-81.5221,0.981966,-0.110365,10.8814,-0.00567333,0.620485,0,-104.806,-112.13,-119.551,-120.437,-1.11486,-1.30284,-38.0825,-0.0638452,0.0275054,-0.0174144,38.0849,17.315,-0.0123888,0.0336258,0.00378176
Toyota GT-86,Laguna_Seca,,1,-397.852,224.453,-83.3498,1.14507,-0.0601135,10.297,-0.00236442,0.686323,0,-107.413,-114.909,-118.545,-119.11,-1.04674,-1.27816,-37.5599,-0.0626017,0.0258415,-0.0173244,37.5792,17.365,-0.0351313,0.0347287,-0.00439054
Toyota GT-86,Laguna_Seca,,1,-397.903,224.39,-85.2153,1.03131,-0.185802,10.4674,-0.00113604,0.797366,0,-103.186,-111.087,-116.647,-117.332,-0.981433,-1.25466,-37.0521,-0.0610572,0.0241428,-0.0169726,37.0584,17.415,-0.0277552,0.0306539,-0.00301331
Toyota GT-86,Laguna_Seca,,1,-397.953,224.323,-87.1758,0.952826,-0.14652,10.5865,-0.000841203,0.788674,0,-98.447,-107.709,-114.862,-115.493,-0.91526,-1.22939,-36.4866,-0.0600573,0.0227435,-0.0169314,36.4922,17.465,-0.0114845,0.0215253,0.00389258
Toyota GT-86,Laguna_Seca,,1,-397.997,224.264,-88.9265,0.979923,-0.26648,10.1908,-0.000805131,0.678345,0,-98.2796,-108.469,-113.717,-114.159,-0.85887,-1.20969,-35.9914,-0.0595657,0.0218515,-0.0171949,35.9876,17.515,-0.0114513,0.0167066,0.00633483
Toyota GT-86,Laguna_Seca,,1,-398.037,224.206,-90.6534,1.07602,-0.0848307,9.72768,-0.000911966,0.624735,0,-100.826,-109.824,-112.49,-112.82,-0.796169,-1.18502,-35.49,-0.0588148,0.0209773,-0.017456,35.5187,17.565,-0.0229362,0.0225184,0.00301723
Toyota GT-86,Laguna_Seca,,1,-398.077,224.145,-92.4748,1.12365,-0.00551605,9.38343,-0.00157536,0.624735,0,-103.066,-109.107,-111.194,-111.491,-0.731972,-1.16659,-35.0239,-0.0574121,0.0195231,-0.0174849,35.0355,17.615,-0.0288079,0.0320811,0.00676441
Toyota GT-86,Laguna_Seca,,1,-398.123,224.068,-94.7885,1.21569,-0.262714,9.16182,-0.00631517,0.739327,0,-102.326,-105.956,-109.05,-109.442,-0.643157,-1.13436,-34.3956,-0.0556609,0.0170757,-0.0173549,34.4016,17.68,-0.0183228,0.0356889,-0.00429911
Toyota GT-86,Laguna_Seca,,1,-398.153,224.012,-96.4954,1.31732,0.0518076,10.2103,-0.0140367,0.777864,0,-97.6132,-102.203,-107.238,-107.673,-0.572721,-1.10845,-33.9063,-0.0556484,0.0153092,-0.0170212,33.8985,17.734,0.0100513,0.0360367,-0.0116424
Toyota GT-86,Laguna_Seca,,1,-398.18,223.958,-98.1765,1.65364,-0.176527,10.4074,-0.0261356,0.765752,0,-93.3733,-100.161,-105.451,-106.027,-0.494133,-1.08672,-33.4092,-0.0564704,0.0134896,-0.0162142,33.4043,17.78,0.0215109,0.0409601,-0.00948302
Toyota GT-86,Laguna_Seca,,1,-398.202,223.904,-99.8317,1.92836,-0.0445384,10.3178,-0.0353119,0.767899,0,-90.1595,-98.5638,-103.584,-104.389,-0.39624,-1.05936,-32.8909,-0.0576934,0.0108964,-0.0151742,32.869,17.833,0.0221494,0.0590486,-0.024264
Toyota GT-86,Laguna_Seca,,1,-398.223,223.837,-101.945,2.17379,-0.0780976,10.3824,-0.0390084,0.772894,0,-84.8093,-96.5173,-100.983,-102.199,-0.251484,-1.03358,-32.2096,-0.0588419,0.00629101,-0.0141806,32.2012,17.9,0.0123195,0.0813764,-0.00280167
Toyota GT-86,Laguna_Seca,,1,-398.233,223.786,-103.542,2.31357,-0.416916,9.83133,-0.039328,0.798703,0.2,-80.061,-94.1978,-99.544,-101.142,-0.135427,-1.01219,-31.6995,-0.0591783,0.00184455,-0.0137023,31.6967,17.95,-0.00212595,0.0930163,3.58535e-05
Toyota GT-86,Laguna_Seca,,1,-398.238,223.735,-105.114,2.12235,-0.158946,10.1029,-0.0275764,0.838505,0.2,-73.7686,-91.2139,-98.3077,-99.4809,-0.0235623,-0.997705,-31.1974,-0.0592192,-0.0027773,-0.0143098,31.193,18,0.000142636,0.0888159,0.0215244
Toyota GT-86,Laguna_Seca,,1,-398.239,223.686,-106.661,1.6867,-0.648042,9.93932,-0.0148606,0.85311,0.2,-66.4484,-87.4495,-96.3932,-97.7179,0.0677463,-0.984098,-30.6916,-0.0593358,-0.0067378,-0.0153887,30.6871,18.05,0.00118894,0.067524,0.0388614
Toyota GT-86,Laguna_Seca,,1,-398.234,223.632,-108.332,1.42176,-0.198274,10.2977,-0.00314577,0.812957,0.2,-60.9305,-84.9754,-95.1992,-95.9607,0.145765,-0.969153,-30.1435,-0.0594808,-0.00964974,-0.0179388,30.1183,18.1,-0.000945949,0.0405533,0.0428915
Toyota GT-86,Laguna_Seca,,1,-398.227,223.589,-109.677,1.16211,-0.520188,9.68487,0.00145651,0.807581,0.2,-56.7832,-83.2935,-93.8981,-94.4394,0.201754,-0.955008,-29.6686,-0.0592259,-0.010926,-0.0193263,29.6649,18.15,-0.00956963,0.016955,0.0322233
Toyota GT-86,Laguna_Seca,,1,-398.217,223.542,-111.147,0.828042,-0.209078,10.7593,0.00241845,0.897983,0.2,-50.136,-78.8508,-91.375,-91.7825,0.245772,-0.93998,-29.1416,-0.059134,-0.0113097,-0.0210954,29.1362,18.2,0.00644003,0.0010677,0.0292695
Toyota GT-86,Laguna_Seca,,1,-398.205,223.495,-112.59,0.560311,-0.533175,10.4651,0.00219468,0.904205,0.08,-41.446,-72.9773,-89.3335,-90.1392,0.272586,-0.923027,-28.6025,-0.0597194,-0.0110747,-0.0223535,28.5975,18.25,0.0111974,-0.00971732,0.0282578
Toyota GT-86,Laguna_Seca,,1,-398.186,223.433,-114.518,0.357109,-0.0794466,10.3277,0.00161282,0.790467,0.2,-33.8169,-68.8454,-88.6016,-88.6003,0.295855,-0.894999,-27.8906,-0.0602811,-0.0102506,-0.024551,27.8723,18.315,-0.00252481,-0.0116646,0.0198934
Toyota GT-86,Laguna_Seca,,1,-398.172,223.392,-115.808,0.251437,-0.376305,9.62664,-0.00109283,0.784882,0.16,-30.7684,-68.1073,-87.4038,-87.3484,0.305283,-0.877557,-27.4059,-0.0596175,-0.00979418,-0.0251704,27.412,18.365,-0.0213249,-0.00858117,0.0159051
Toyota GT-86,Laguna_Seca,,1,-398.162,223.361,-116.761,0.178025,-0.169259,9.68293,-0.000954213,0.800086,0.08,-27.9212,-66.807,-86.4112,-86.3722,0.309102,-0.867657,-27.0784,-0.0588801,-0.00957664,-0.0259073,27.0747,18.399,-0.0206258,-0.00403351,0.0183528
Toyota GT-86,Laguna_Seca,,1,-398.146,223.318,-118.103,0.157667,-0.269455,10.1394,-0.000930368,0.824246,0,-22.9094,-63.7396,-84.2386,-84.2238,0.312202,-0.848835,-26.5837,-0.0580411,-0.00961751,-0.0262951,26.5788,18.449,-0.0112719,0.00360759,-0.000368611
Toyota GT-86,Laguna_Seca,,1,-398.125,223.26,-119.895,0.179611,-0.248561,10.5436,-0.000991641,0.814301,0,-13.6562,-58.7527,-81.6768,-81.6517,0.317064,-0.836857,-25.8943,-0.0580133,-0.00992175,-0.026953,25.8746,18.515,0.00899436,0.00585429,0.0173313
Toyota GT-86,Laguna_Seca,,1,-398.11,223.22,-121.133,0.210563,-0.167561,9.89274,-0.00103897,0.227967,0,-19.496,-66.9658,-80.7249,-80.7395,0.320694,-0.815236,-25.3759,-0.0579654,-0.0103035,-0.0273476,25.391,18.565,-0.0279389,0.010423,0.00166258
Toyota GT-86,Laguna_Seca,,1,-398.093,223.178,-122.435,0.813163,-0.353033,4.313,-0.00111296,0,0,-44.3304,-81.1059,-80.1935,-80.3665,0.340981,-0.807783,-25.0131,-0.0541065,-0.0116974,-0.0272746,25.0147,18.615,-0.115932,0.0543799,-0.00301041
Toyota GT-86,Laguna_Seca,,1,-398.076,223.137,-123.642,1.23116,-0.289978,3.98136,-0.000160116,0,0,-71.4661,-80.4262,-79.4501,-79.9016,0.390925,-0.816735,-24.8071,-0.0472903,-0.0162955,-0.0267283,24.8172,18.665,-0.156207,0.112927,-0.0166087
Toyota GT-86,Laguna_Seca,,1,-398.055,223.094,-124.882,1.39383,-0.1475,1.20779,-0.00170904,0,0,-79.6403,-79.9977,-79.1001,-79.3862,0.450197,-0.823474,-24.7049,-0.0398978,-0.0213785,-0.0249624,24.7214,18.719,-0.150519,0.0724096,-0.0451145
Toyota GT-86,Laguna_Seca,,1,-398.031,223.053,-126.078,1.61041,0.077912,1.24749,-0.0032758,0,0,-79.5001,-79.6612,-79.0286,-79.1442,0.527633,-0.825421,-24.6392,-0.0334278,-0.0239825,-0.0225673,24.6574,18.765,-0.105712,0.0322512,-0.0371408
Toyota GT-86,Laguna_Seca,,1,-397.991,222.995,-127.801,1.27196,0.33732,1.2272,-0.00540147,0,0,-79.2208,-79.3198,-78.7902,-78.8994,0.622813,-0.815865,-24.5546,-0.0296173,-0.025717,-0.022569,24.573,18.833,-0.0116895,0.0216354,0.03856
Toyota GT-86,Laguna_Seca,,1,-397.959,222.955,-129.027,1.03118,0.37013,1.02018,-0.00753103,0,0.0337536,-78.9813,-79.1181,-78.7457,-78.8841,0.679135,-0.793067,-24.4932,-0.0302819,-0.0269793,-0.0245948,24.5119,18.88,0.0266827,0.0284979,0.0365842
Toyota GT-86,Laguna_Seca,,1,-397.915,222.904,-130.618,0.771979,0.311427,-1.35459,-0.00726628,0,0.758117,-79.0211,-79.1898,-79.6474,-79.81,0.738961,-0.771956,-24.5153,-0.0317384,-0.0290693,-0.0267052,24.5414,18.95,0.0111938,0.0346876,0.0240185
Toyota GT-86,Laguna_Seca,,1,-397.877,222.866,-131.846,0.767066,-0.183561,-2.12238,-0.00721486,0,1,-79.3317,-79.4961,-80.2319,-80.3827,0.779585,-0.778281,-24.6097,-0.0320914,-0.0308026,-0.0275112,24.6386,19,0.0024872,0.0346953,0.0170862
Toyota GT-86,Laguna_Seca,,1,-397.838,222.826,-133.08,0.782975,-0.219121,-2.13597,-0.00712382,0,1,-79.6744,-79.8401,-80.5731,-80.7202,0.821563,-0.793211,-24.7148,-0.0321115,-0.0325277,-0.0280291,24.7454,19.05,-0.00373301,0.0343402,0.00223423
Toyota GT-86,Laguna_Seca,,1,-397.796,222.786,-134.318,0.813801,-0.361852,-2.1612,-0.00702533,0,1,-80.0163,-80.1791,-80.9457,-81.0549,0.863611,-0.814585,-24.8175,-0.0317318,-0.0342456,-0.0279061,24.8523,19.099,-0.0128734,0.0337967,0.000181851
Toyota GT-86,Laguna_Seca,,1,-397.752,222.745,-135.563,0.822386,-0.263279,-2.17995,-0.00727653,0,1,-80.3658,-80.541,-81.2744,-81.407,0.908334,-0.835345,-24.9254,-0.0310024,-0.0359307,-0.0279516,24.9614,19.15,-0.0162366,0.0328683,0.000411569
Toyota GT-86,Laguna_Seca,,1,-397.705,222.702,-136.812,1.74264,-0.367789,-2.1738,-0.0316177,0,1,-80.5352,-81.0649,-81.6256,-81.7569,0.968692,-0.860156,-25.0326,-0.0305315,-0.0376705,-0.0271647,25.0705,19.2,-0.00414219,0.0426502,-0.0417527
Toyota GT-86,Laguna_Seca,,1,-397.65,222.657,-138.108,3.81225,-0.330714,-2.04941,-0.0690964,0,1,-80.6648,-81.504,-81.8807,-82.2097,1.11804,-0.884355,-25.1317,-0.0308139,-0.0414242,-0.022308,25.1762,19.25,0.0112579,0.113692,-0.141008
Toyota GT-86,Laguna_Seca,,1,-397.449,222.535,-141.468,6.58793,-0.41786,1.35375,-0.0854235,0,0,-80.8684,-82.1409,-80.365,-81.87,1.8873,-0.945932,-25.2144,-0.0347744,-0.0740924,-0.00333798,25.2967,19.38,0.0490052,0.331821,-0.0435126
Toyota GT-86,Laguna_Seca,,1,-397.349,222.488,-142.725,5.67352,-0.32726,1.24698,-0.0451862,0,0,-80.6998,-81.975,-80.0178,-81.5699,2.18832,-0.963483,-25.122,-0.0374586,-0.0901598,-0.00374466,25.2324,19.43,0.0547502,0.322988,0.0708427
Toyota GT-86,Laguna_Seca,,1,-397.238,222.44,-143.978,4.90002,-0.200562,1.21756,-0.0324296,0,0,-80.364,-81.9702,-79.9006,-81.1566,2.43451,-0.975285,-25.0349,-0.0399785,-0.105133,-0.00860598,25.167,19.483,0.0391957,0.256677,0.107993
Toyota GT-86,Laguna_Seca,,1,-397.06,222.374,-145.683,7.13008,-0.473908,1.40662,-0.0820046,0,0,-80.0553,-81.511,-79.7065,-80.8007,2.84754,-0.988245,-24.8958,-0.0422349,-0.121313,-0.00717532,25.0715,19.554,0.0297379,0.241096,-0.114962
Toyota GT-86,Laguna_Seca,,1,-396.918,222.327,-146.841,7.92969,-0.461831,1.52517,-0.11922,0,0,-79.6869,-81.2792,-79.3627,-80.6742,3.20528,-1.01046,-24.7767,-0.0438967,-0.133481,-0.000150229,25.0005,19.6,0.0367979,0.280732,-0.14068
Toyota GT-86,Laguna_Seca,,1,-396.693,222.261,-148.445,8.67355,-0.753733,1.64756,-0.169875,0,0,-79.0986,-80.9773,-78.7274,-80.5104,3.73359,-1.04035,-24.5926,-0.0461226,-0.154234,0.00758565,24.8945,19.665,0.0352765,0.356651,-0.0630139
Toyota GT-86,Laguna_Seca,,1,-396.393,222.182,-150.28,8.96687,-0.764469,1.66215,-0.188221,0,0,-78.5349,-80.4954,-77.9889,-80.239,4.35474,-1.07185,-24.3615,-0.0483174,-0.183762,0.0122246,24.7665,19.734,0.0345189,0.439003,-0.0261827
Toyota GT-86,Laguna_Seca,,1,-396.12,222.117,-151.735,9.45541,-0.820829,1.64181,-0.188896,0,0,-78.0811,-80.2291,-77.3288,-79.9217,4.88254,-1.12172,-24.1515,-0.0504317,-0.212235,0.014499,24.6603,19.799,0.0437399,0.478596,-0.0176823
Toyota GT-86,Laguna_Seca,,1,-395.867,222.06,-152.937,9.92735,-0.48256,1.67271,-0.189474,0,0,-77.6786,-79.9615,-76.7231,-79.6145,5.34825,-1.14317,-23.9574,-0.0522621,-0.237075,0.0169831,24.57,19.849,0.0395612,0.514704,-0.0283205
Toyota GT-86,Laguna_Seca,,1,-395.485,221.982,-154.565,10.4604,-0.307294,1.68969,-0.190279,0,0,-77.1066,-79.6141,-75.9634,-79.1446,5.98663,-1.14944,-23.6729,-0.0528097,-0.273264,0.0210972,24.4419,19.915,0.00281661,0.56315,-0.0351571
Toyota GT-86,Laguna_Seca,,1,-395.07,221.905,-156.134,10.2082,-0.772832,1.57316,-0.191115,0,0,-76.6073,-79.1012,-75.3521,-78.5725,6.60838,-1.16719,-23.3728,-0.0523743,-0.312006,0.0247128,24.3093,19.98,0.024923,0.559837,-0.000879093
Toyota GT-86,Laguna_Seca,,1,-394.732,221.847,-157.297,10.8355,-0.525783,1.59961,-0.159336,0,0,-76.3618,-78.5929,-74.8898,-78.0962,7.08757,-1.18385,-23.1256,-0.0537894,-0.33989,0.0255824,24.2102,20.033,0.0540619,0.553889,0.0181109
Toyota GT-86,Laguna_Seca,,1,-394.371,221.788,-158.447,10.7426,-0.19515,1.48329,-0.11724,0,0,-76.1359,-78.4433,-74.3052,-77.6544,7.55485,-1.18018,-22.8729,-0.0553126,-0.368367,0.0259031,24.1092,20.08,0.0305642,0.579108,0.0262098
Toyota GT-86,Laguna_Seca,,1,-393.825,221.706,-160.037,10.6681,0.0810753,1.29496,-0.0546189,0,0,-75.8172,-78.2077,-73.5706,-77.1239,8.19973,-1.15982,-22.5057,-0.0542267,-0.40969,0.0266085,23.9718,20.15,-0.0188311,0.586103,0.0203696
Toyota GT-86,Laguna_Seca,,1,-393.45,221.653,-161.047,10.0592,-0.0321058,1.18627,-0.0085488,0,0,-75.6844,-77.907,-73.3811,-76.5268,8.62531,-1.14546,-22.2505,-0.0527399,-0.435204,0.0260605,23.8876,20.199,-0.0137388,0.547515,0.0537371
Toyota GT-86,Laguna_Seca,,1,-393.014,221.596,-162.155,10.205,0.170521,1.13605,-0.0199866,0,0,-75.2206,-77.8574,-73.1581,-75.9774,9.04703,-1.12692,-21.9846,-0.0517684,-0.460962,0.0252693,23.7963,20.25,-0.000550617,0.489829,0.0140558
Toyota GT-86,Laguna_Seca,,1,-392.378,221.52,-163.645,10.9522,-0.101095,1.3317,-0.0793748,0,0,-74.6688,-77.1255,-72.6425,-75.5059,9.63617,-1.10074,-21.5885,-0.0511786,-0.492724,0.0291847,23.6614,20.315,0.00842216,0.467485,-0.0591175
